name,brand,category,abv,volume_ml,origin,avg_price,tasting_notes,source,verified
"오헬리엉 베르데, 본 로마네 프리미에 크뤼 '레 보 몽'",오헬리앙 베르데 Aurelien Verdet,wine,,750,프랑스,,레드 · 본-로마네 · 93점,wine21,true
"오헬리엉 베르데, 본 로마네 '비에이유 빈뉴'",오헬리앙 베르데 Aurelien Verdet,wine,,750,프랑스,,레드 · 본-로마네 · 91.8점,wine21,true
"오헬리엉 베르데, 쥬브레 셩베흐땅",오헬리앙 베르데 Aurelien Verdet,wine,,750,프랑스,,레드 · 쥬브레-샹베르땅 · 91.5점,wine21,true
"오헬리엉 베르데, 꼬뜨 드 뉘 빌라쥐 '라 프레띠에르'",오헬리앙 베르데 Aurelien Verdet,wine,,750,프랑스,,레드 · 꼬뜨 드 뉘-빌라쥬,wine21,true
"오헬리엉 베르데, 오뜨 꼬뜨 드 뉘 블랑 '르 프리외르'",오헬리앙 베르데 Aurelien Verdet,wine,,750,프랑스,,화이트 · 꼬뜨 드 뉘 · 91점,wine21,true
"오헬리엉 베르데,  부르고뉴 오뜨 꼬뜨 드 뉘 '르 프리외르'",오헬리앙 베르데 Aurelien Verdet,wine,,750,프랑스,,레드 · 꼬뜨 드 뉘 · 92점,wine21,true
"오헬리엉 베르데, 부르고뉴 '엉 뤼트니에'",오헬리앙 베르데 Aurelien Verdet,wine,,750,프랑스,,레드 · 부르고뉴,wine21,true
"칸티네 피나, 피나 네로 다볼라",칸티네 피나 Cantine Fina,wine,,750,이탈리아,,레드 · 시칠리아,wine21,true
"칸티네 피나, 피나 엘 아지즈",칸티네 피나 Cantine Fina,wine,,750,이탈리아,,화이트 · 시칠리아,wine21,true
"칸티네 피나, 피나 케브릴라 그릴로",칸티네 피나 Cantine Fina,wine,,750,이탈리아,,화이트 · 시칠리아,wine21,true
"칸티네 피나, 피나 볼라 볼라",칸티네 피나 Cantine Fina,wine,,750,이탈리아,,화이트 · 시칠리아,wine21,true
"칸티네 피나, 피나 마마리",칸티네 피나 Cantine Fina,wine,,750,이탈리아,,화이트 · 시칠리아 · 94점,wine21,true
"칸티네 피나, 피나 타이프",칸티네 피나 Cantine Fina,wine,,750,이탈리아,,화이트 · 시칠리아 · 95점,wine21,true
"칸티네 피나, 피나 키케",칸티네 피나 Cantine Fina,wine,,750,이탈리아,,화이트 · 시칠리아 · 92점,wine21,true
"보르고 임페리얼, 스푸만테 돌체",보르고 임페리얼  Borgo Imperiale,wine,,750,이탈리아,,스파클링,wine21,true
"보르고 임페리얼, 밀레지마토 스푸만테 브륏",보르고 임페리얼  Borgo Imperiale,wine,,750,이탈리아,,스파클링,wine21,true
"코바야시 와이너리, 웨더 아이 시라",코바야시 와이너리 Kobayashi Winery,wine,,750,,,레드,wine21,true
"도멘 노엘 베르세, 꼬르나스",도멘 노엘 베르세 Domaine Noel Verset,wine,,750,프랑스,,레드 · 꼬르나스,wine21,true
"보르고 임페리얼, 스푸만테 모스카토 돌체",보르고 임페리얼  Borgo Imperiale,wine,,750,이탈리아,,스파클링,wine21,true
"썸머하우스, 피노누아",썸머하우스 Summerhouse,wine,,750,뉴질랜드,,레드 · 말보로,wine21,true
"썸머하우스, 소비뇽 블랑",썸머하우스 Summerhouse,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"비냐 아로모, 칼레타 그란 레세르바 카르미네르",비냐 아로모 Viña Aromo,wine,,750,칠레,,레드 · 센트럴 밸리,wine21,true
"비냐 아로모, 칼레타 그란 레세르바 카베르네 소비뇽",비냐 아로모 Viña Aromo,wine,,750,칠레,,레드 · 센트럴 밸리,wine21,true
"메종 부에이, 부아 데 노스 보르도 슈페리어",메종 부에이 Maison Bouey,wine,,750,프랑스,,레드 · 보르도,wine21,true
"도멘 피에르 고농, 레 일 페레",도멘 피에르 고농 Domaine Pierre Gonon,wine,,750,프랑스,,레드 · 생-죠셉,wine21,true
"도멘 피에르 고농, 생 조셉",도멘 피에르 고농 Domaine Pierre Gonon,wine,,750,프랑스,,레드 · 생-죠셉,wine21,true
"두에레 포슈레, 풀리니 몽라셰",도멘 두에레 포슈레 Domaine Douhairet Porcheret,wine,,750,프랑스,,화이트 · 쀨리니-몽라셰,wine21,true
"두에레 포슈레, 포마르",도멘 두에레 포슈레 Domaine Douhairet Porcheret,wine,,750,프랑스,,레드 · 뽀마르,wine21,true
"두에레 포슈레, 샤샤뉴 몽라셰",도멘 두에레 포슈레 Domaine Douhairet Porcheret,wine,,750,프랑스,,화이트 · 샤샤뉴-몽라셰,wine21,true
"두에레 포슈레, 사비니 레 본",도멘 두에레 포슈레 Domaine Douhairet Porcheret,wine,,750,프랑스,,레드 · 사비니-레-본,wine21,true
"프랭크 발타자르, 꼬르나스 뀌베 카시미르 발타자르",프랭크 발타자르 Franck Balthazar,wine,,750,프랑스,,레드 · 꼬르나스,wine21,true
"두에레 포슈레, 부르고뉴 피노누아",도멘 두에레 포슈레 Domaine Douhairet Porcheret,wine,,750,프랑스,,레드 · 부르고뉴,wine21,true
"두에레 포슈레, 뫼르소",도멘 두에레 포슈레 Domaine Douhairet Porcheret,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
"메종 스테판, 꼬뜨 로띠",메종 스테판 Maison Stephan,wine,,750,프랑스,,레드 · 꼬뜨 로띠,wine21,true
"시녜 부르고뉴, 크레망",시녜 부르고뉴 Signe Bourgogne,wine,,750,프랑스,,스파클링 · 부르고뉴,wine21,true
"시녜 부르고뉴, 꼬뜨 샬로네즈 피노 누아",시녜 부르고뉴 Signe Bourgogne,wine,,750,프랑스,,레드 · 꼬뜨 샬로네즈,wine21,true
"시녜 부르고뉴, 꼬뜨 샬로네즈 샤르도네",시녜 부르고뉴 Signe Bourgogne,wine,,750,프랑스,,화이트 · 꼬뜨 샬로네즈,wine21,true
"레 비뉴롱 데스떼자르그, 에르 드 미스트랄",레 비뉴롱 데스떼자르그  Les Vignerons d'Estezargues,wine,,750,프랑스,,레드 · 꼬뜨 뒤 론,wine21,true
"레 비뉴롱 데스떼자르그, 쁠랑 쉬드",레 비뉴롱 데스떼자르그  Les Vignerons d'Estezargues,wine,,750,프랑스,,화이트 · 꼬뜨 뒤 론,wine21,true
"레 비뉴롱 데스떼자르그, 레 자미 샹또우즈",레 비뉴롱 데스떼자르그  Les Vignerons d'Estezargues,wine,,750,프랑스,,화이트 · 꼬뜨 뒤 론,wine21,true
"프랭크 발타자르, 꼬르나스",프랭크 발타자르 Franck Balthazar,wine,,750,프랑스,,레드 · 꼬르나스,wine21,true
"레 비뉴롱 데스떼자르그, 도멘 드 빼릴리에르",레 비뉴롱 데스떼자르그  Les Vignerons d'Estezargues,wine,,750,프랑스,,레드 · 꼬스띠에르 드 님,wine21,true
"프랭크 발타자르, 꼬르나스 레 샤이오",프랭크 발타자르 Franck Balthazar,wine,,750,프랑스,,레드 · 꼬르나스,wine21,true
"레 비뉴롱 데스떼자르그, 도멘 당데종",레 비뉴롱 데스떼자르그  Les Vignerons d'Estezargues,wine,,750,프랑스,,레드 · 꼬뜨 뒤 론 · 91점,wine21,true
"지모네 고네, 밀레짐 그랑 크뤼 블랑 드 블랑",지모네 고네 Gimonnet Gonet,wine,,750,프랑스,,스파클링 · 꼬뜨 데 블랑,wine21,true
"지모네 고네, 레클라 로제 그랑 크뤼",지모네 고네 Gimonnet Gonet,wine,,750,프랑스,,스파클링 · 꼬뜨 데 블랑,wine21,true
"지모네 고네, 라코르",지모네 고네 Gimonnet Gonet,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"장 뤽 콜롬보, 꼬르나스 '바용 들라질'",장 뤽 콜롬보 Jean Luc Colombo,wine,,750,프랑스,,레드 · 꼬르나스,wine21,true
"지모네 고네, 그랑 크뤼 블랑 드 블랑",지모네 고네 Gimonnet Gonet,wine,,750,프랑스,,스파클링 · 꼬뜨 데 블랑,wine21,true
샤또 라 몽도뜨,라 몽도뜨  Chateau La Mondotte,wine,,750,프랑스,,레드 · 뽀므롤,wine21,true
"엠마뉴엘 다르노, 크로제 에르미따쥬 '오 필 뒤 떵'",엠마뉴엘 다르노 Emmanuel Darnaud,wine,,750,프랑스,,레드 · 크로즈-에르미타주 · 93점,wine21,true
"엠마뉴엘 다르노, 크로즈 에르미따쥬 '미졍 부슈'",엠마뉴엘 다르노 Emmanuel Darnaud,wine,,750,프랑스,,레드 · 크로즈-에르미타주 · 91점,wine21,true
"엠마뉴엘 다르노, 크로즈 에르미따쥬 '레 트르와 쉔'",엠마뉴엘 다르노 Emmanuel Darnaud,wine,,750,프랑스,,레드 · 크로즈-에르미타주 · 93점,wine21,true
"엠마뉴엘 다르노, 에르미따쥬",엠마뉴엘 다르노 Emmanuel Darnaud,wine,,750,프랑스,,레드 · 에르미타주 · 93점,wine21,true
"엠마뉴엘 다르노, 생 조셉",엠마뉴엘 다르노 Emmanuel Darnaud,wine,,750,프랑스,,레드 · 생-죠셉 · 94점,wine21,true
"도멘 뚤로 주이요, 부르고뉴 루즈",도멘 뚤로 주이요 Domaine Theulot Juillot,wine,,750,프랑스,,레드 · 꼬뜨 샬로네즈,wine21,true
"도멘 뚤로 주이요, 부르고뉴 꼬뜨 샬로네즈 샤르도네",도멘 뚤로 주이요 Domaine Theulot Juillot,wine,,750,프랑스,,화이트 · 꼬뜨 샬로네즈,wine21,true
"도멘 뚤로 주이요, 메르퀴레 프리미에 크뤼 모노폴 '라 까이유트'",도멘 뚤로 주이요 Domaine Theulot Juillot,wine,,750,프랑스,,레드 · 메르퀴레,wine21,true
"도멘 뚤로 주이요, 메르퀴레 비에이 비뉴",도멘 뚤로 주이요 Domaine Theulot Juillot,wine,,750,프랑스,,레드 · 메르퀴레,wine21,true
"도멘 뚤로 주이요, 메르퀴레 '레 슈노' 블랑",도멘 뚤로 주이요 Domaine Theulot Juillot,wine,,750,프랑스,,화이트 · 메르퀴레,wine21,true
"도멘 뚤로 주이요, 메르퀴레 '심플르멍'",도멘 뚤로 주이요 Domaine Theulot Juillot,wine,,750,프랑스,,레드 · 메르퀴레,wine21,true
"파고스 델 레이, 파고 드 푸엔테코호",파고스 델 레이 Pagos del Rey,wine,,750,스페인,,레드 · 리베라 델 두에로,wine21,true
"레 오 막쉬, 피노 누아",레 오 막쉬 Les Hautes Marches,wine,,750,프랑스,,레드 · 랑그독 루씨용,wine21,true
"레 오 막쉬, 샤도네이",레 오 막쉬 Les Hautes Marches,wine,,750,프랑스,,화이트 · 랑그독 루씨용,wine21,true
"발렛 마린, 소비뇽 블랑, 그로 망상",발렛 마린 Ballet Marin,wine,,750,프랑스,,화이트 · 꼬뜨 드 가스꼬뉴,wine21,true
"닉 하셀그로브, 클레런스 힐 아들레이드 카베르네 소비뇽",닉 하셀그로브 와인즈 Nick Haselgrove Wines,wine,,750,호주,,레드 · 맥라렌 베일,wine21,true
"닉 하셀그로브, 클레런스 힐 맥라렌베일 쉬라즈",닉 하셀그로브 와인즈 Nick Haselgrove Wines,wine,,750,호주,,레드 · 맥라렌 베일,wine21,true
"월넛블럭, 넛크래커 소비뇽 블랑",월넛블럭 와인즈 Walnut Block Wines,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"월넛블럭, 컬렉터블스 소비뇽 블랑",월넛블럭 와인즈 Walnut Block Wines,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"유토포스, 모먼츠 오브 클래리티 카베르네 소비뇽",유토포스 빈야드 Utopos Vineyard,wine,,750,호주,,레드 · 바로사 밸리,wine21,true
"유토포스, 모먼츠 오브 클래리티 쉬라즈",유토포스 빈야드 Utopos Vineyard,wine,,750,호주,,레드 · 바로사 밸리,wine21,true
"유토포스, 모먼츠 오브 클래리티 메를로",유토포스 빈야드 Utopos Vineyard,wine,,750,호주,,레드 · 바로사 밸리,wine21,true
"유토포스, 모먼츠 오브 클래리티 샤도네이",유토포스 빈야드 Utopos Vineyard,wine,,750,호주,,화이트 · 바로사 밸리,wine21,true
"유토포스, 모먼츠 오브 클래리티 스파클링",유토포스 빈야드 Utopos Vineyard,wine,,750,호주,,스파클링 · 바로사 밸리,wine21,true
"도멘 라 부지에르, 지공다스",도멘 라 부지에르 Domaine la Bouissiere,wine,,750,프랑스,,레드 · 지공다스 · 94점,wine21,true
도멘 라 부지에르 지공다스 '라 퐁 드 또넝',도멘 라 부지에르 Domaine la Bouissiere,wine,,750,프랑스,,레드 · 지공다스 · 93.5점,wine21,true
"도멘 라 부지에르, 바께이라스",도멘 라 부지에르 Domaine la Bouissiere,wine,,750,프랑스,,레드 · 지공다스 · 90점,wine21,true
"라셰또, 부브레 비에유 비뉴",GCF 그룹 GCF Group,wine,,750,프랑스,,화이트 · 부브레,wine21,true
"레 파셀레르 드 쏘, 샹볼 뮤지니 프리미에 크뤼 '레 푸셀로뜨'",레 파셀레르 드 쏘 Les Parcellaires de Saulx,wine,,750,프랑스,,레드 · 샹볼 뮈지니,wine21,true
"레 파셀레르 드 쏘, 뫼르소 프리미에 크뤼 '레 상뜨노'",레 파셀레르 드 쏘 Les Parcellaires de Saulx,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
"레 파셀레르 드 쏘, 뫼르소 '르 프레 드 망슈'",레 파셀레르 드 쏘 Les Parcellaires de Saulx,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
"레 파셀레르 드 쏘, 생 또뱅 프리미에 크뤼 '레 뮈르제 데 덩뜨 드 시앙'",레 파셀레르 드 쏘 Les Parcellaires de Saulx,wine,,750,프랑스,,화이트 · 생-오방,wine21,true
"레 파셀레르 드 쏘, 페르낭 베르쥴레스 '수 레 클루'",레 파셀레르 드 쏘 Les Parcellaires de Saulx,wine,,750,프랑스,,화이트 · 뻬르낭-베르즐레스,wine21,true
"비비 그라츠, 까사마타 로쏘 '포데리 디 피에졸레'",비비 그라츠 Bibi Graetz,wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"비비 그라츠, 까사마타 비앙코 '이솔라 델 질리오'",비비 그라츠 Bibi Graetz,wine,,750,이탈리아,,화이트 · 토스카나 · 93점,wine21,true
"마라미에로, 단테 마라미에로 몬테풀치아노 다브루쪼",마라미에로 Marramiero,wine,,750,이탈리아,,레드 · 몬테풀치아노,wine21,true
봉 보야쥬 쇼비뇽 블랑,GCF 그룹 GCF Group,wine,,750,독일,,화이트,wine21,true
봉 보야쥬 스파클링 피노 누아,GCF 그룹 GCF Group,wine,,750,독일,,스파클링,wine21,true
"샤또 푸에슈오, 떼뜨 드 벨리에 블랑",샤또 푸에슈오 Chateau Puech-Haut,wine,,750,프랑스,,화이트 · 랑그독 루씨용 · 91점,wine21,true
"버롱가 힐, 버롱가 힐 에스테이트 쉬라즈",버롱가 힐 와이너리 Buronga Hill Winery,wine,,750,호주,,레드 · 사우스 이스턴 오스트레일리아,wine21,true
"버롱가 힐, 버롱가 힐 에스테이트 쇼비뇽 블랑",버롱가 힐 와이너리 Buronga Hill Winery,wine,,750,호주,,화이트 · 사우스 이스턴 오스트레일리아,wine21,true
"루쏘, 포지오 알레 비페레",루쏘 Russo,wine,,750,이탈리아,,레드 · 토스카나 · 93점,wine21,true
"도멘 장 푸르니에, 쥬브레 샹베르탱",도멘 장 푸르니에 Domaine Jean Fournier,wine,,750,프랑스,,레드 · 쥬브레-샹베르땅,wine21,true
"도멘 장 푸르니에, 쥬브레 샹베르탱 프리미에 크뤼 '레 셩포'",도멘 장 푸르니에 Domaine Jean Fournier,wine,,750,프랑스,,레드 · 쥬브레-샹베르땅,wine21,true
"도멘 장 푸르니에, 알록스 꼬르통",도멘 장 푸르니에 Domaine Jean Fournier,wine,,750,프랑스,,레드 · 알록스-꼬르통,wine21,true
"도멘 장 푸르니에, 부르고뉴 오리진 블랑",도멘 장 푸르니에 Domaine Jean Fournier,wine,,750,프랑스,,화이트 · 부르고뉴,wine21,true
"도멘 장 푸르니에, 부르고뉴 꼬뜨 도르 루즈",도멘 장 푸르니에 Domaine Jean Fournier,wine,,750,프랑스,,레드 · 꼬뜨 도르,wine21,true
"도멘 장 푸르니에, 마르사네 '르 샤피트르'",도멘 장 푸르니에 Domaine Jean Fournier,wine,,750,프랑스,,레드 · 막사네 · 92.5점,wine21,true
"도멘 장 푸르니에, 마르사네 '끌로 뒤 루아'",도멘 장 푸르니에 Domaine Jean Fournier,wine,,750,프랑스,,레드 · 막사네 · 92점,wine21,true
"도멘 장 푸르니에, 마르사네 뀌베 생 위흐방 블랑",도멘 장 푸르니에 Domaine Jean Fournier,wine,,750,프랑스,,화이트 · 막사네 · 90점,wine21,true
"도멘 장 푸르니에, 끌로 부죠 그랑 크뤼 '르 그랑 모페르튀'",도멘 장 푸르니에 Domaine Jean Fournier,wine,,750,프랑스,,레드 · 부조,wine21,true
"도멘 뒤 떼름, 지공다스",도멘 뒤 떼름 Domaine du Terme,wine,,750,프랑스,,레드 · 지공다스 · 93.3점,wine21,true
"도멘 뒤 떼름, 지공다스 리저브",도멘 뒤 떼름 Domaine du Terme,wine,,750,프랑스,,레드 · 지공다스 · 93.5점,wine21,true
"도멘 뒤 떼름, 바께이라스",도멘 뒤 떼름 Domaine du Terme,wine,,750,프랑스,,레드 · 바께이라 · 92.7점,wine21,true
"도멘 드 라 뚜르, 샤블리",도멘 드 라 뚜르 Domaine de la Tour,wine,,750,프랑스,,화이트 · 샤블리,wine21,true
"도멘 드 라 뚜르, 샤블리 프리미에 크뤼 '몽멩'",도멘 드 라 뚜르 Domaine de la Tour,wine,,750,프랑스,,화이트 · 샤블리 프리미에 크뤼,wine21,true
"도멘 드 라 뚜르, 부르고뉴 알리고떼",도멘 드 라 뚜르 Domaine de la Tour,wine,,750,프랑스,,화이트 · 부르고뉴,wine21,true
"메종 하버, 쥬브레 샹베르탱 '엉 비야드'",메종 하버 Maison Harbour,wine,,750,프랑스,,화이트 · 쥬브레-샹베르땅,wine21,true
"메종 하버, 뫼르소 1er Cru 블라니",메종 하버 Maison Harbour,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
"메종 하버, 알리고테",메종 하버 Maison Harbour,wine,,750,프랑스,,화이트 · 부르고뉴,wine21,true
"메종 라, 피노누아",메종 라 Maison La,wine,,750,프랑스,,레드,wine21,true
"메종 라, G/S",메종 라 Maison La,wine,,750,프랑스,,레드,wine21,true
"도멘 타카히코, 블랑 드 누아",도멘 타카히코 Domaine Takahiko,wine,,750,일본,,화이트,wine21,true
"도멘 타카히코, 요이치 노보리",도멘 타카히코 Domaine Takahiko,wine,,750,일본,,레드,wine21,true
"도멘 아쉬, 몽듀즈",도멘 아쉬 Domaine H,wine,,750,프랑스,,화이트 · 사부아 뷔게이,wine21,true
"도멘 아쉬, 시냥 베르제롱",도멘 아쉬 Domaine H,wine,,750,프랑스,,화이트 · 사부아 뷔게이,wine21,true
"도멘 아쉬, 시냥",도멘 아쉬 Domaine H,wine,,750,프랑스,,화이트 · 사부아 뷔게이,wine21,true
"끌로 후자, 르 끌로",끌로 후자 Clos Rougeard,wine,,750,프랑스,,레드 · 소뮈르-샹삐니,wine21,true
"벤자민 르루, 뫼르소 '레 비레유일'",벤자민 르루 Benjamin Leroux,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
"벤자민 르루, 뫼르소 '레 나르보'",벤자민 르루 Benjamin Leroux,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
"벤자민 르루, 뫼르소 1er Cru 블라니",벤자민 르루 Benjamin Leroux,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
"벤자민 르루, 뫼르소",벤자민 르루 Benjamin Leroux,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
"위베르 라미, 상뜨네 1er Cru",위베르 라미 Hubert Lamy,wine,,750,프랑스,,레드 · 상트네,wine21,true
"앙투앙 쁘띠프레즈, 꼬뜨 드 뉘 빌라쥬 '레 보크랑'",앙투앙 쁘띠프레즈 Antoine Petitprez,wine,,750,프랑스,,레드 · 꼬뜨 드 뉘-빌라쥬,wine21,true
"앙투앙 쁘띠프레즈, 꼬뜨 드 뉘 빌라쥬",앙투앙 쁘띠프레즈 Antoine Petitprez,wine,,750,프랑스,,레드 · 꼬뜨 드 뉘-빌라쥬,wine21,true
"앙투앙 쁘띠프레즈, 옥시 뒤레즈 1er Cru",앙투앙 쁘띠프레즈 Antoine Petitprez,wine,,750,프랑스,,레드 · 오쎄-뒤레쓰,wine21,true
"끌로 바가텔, 자르당 드 바가텔",끌로 바가텔 Clos Bagatelle,wine,,750,프랑스,,레드 · 랑그독 루씨용,wine21,true
"끌로 바가텔, 룰루 바가텔",끌로 바가텔 Clos Bagatelle,wine,,750,프랑스,,레드 · 랑그독 루씨용,wine21,true
"끌로 바가텔, 로제",끌로 바가텔 Clos Bagatelle,wine,,750,프랑스,,로제 · 랑그독 루씨용,wine21,true
"끌로 바가텔, 필 드 쑤아",끌로 바가텔 Clos Bagatelle,wine,,750,프랑스,,레드 · 랑그독 루씨용 · 92점,wine21,true
"라미 피요, 생또방 '엉 크레오'",라미 피요 Lamy Pillot,wine,,750,프랑스,,화이트 · 생-오방,wine21,true
"라미 피요, 생또방 '레 퓌셀'",라미 피요 Lamy Pillot,wine,,750,프랑스,,화이트 · 생-오방,wine21,true
"끌로 바가텔, 비뉴롱 블라게르",끌로 바가텔 Clos Bagatelle,wine,,750,프랑스,,레드 · 랑그독 루씨용,wine21,true
"끌로 바가텔, 르 끌로 드 마 메흐",끌로 바가텔 Clos Bagatelle,wine,,750,프랑스,,화이트 · 랑그독 루씨용,wine21,true
"라미 피요, 샤샤뉴 몽라셰",라미 피요 Lamy Pillot,wine,,750,프랑스,,화이트 · 샤샤뉴-몽라셰,wine21,true
"그랑바잔, 알바리뇨 에티퀘타 베르데",그랑바잔 Granbazan,wine,,750,스페인,,화이트 · 리아스 바이사스,wine21,true
"그랑바잔, 알바리뇨 돈 알바로 바잔",그랑바잔 Granbazan,wine,,750,스페인,,화이트 · 리아스 바이사스,wine21,true
초콜릿 무쓰 뀌베 쉬라즈,존테스 풋스텝 Zonte's Footstep,wine,,750,호주,,스파클링 · 아들레이드,wine21,true
"위베르 라미, 샤샤뉴 몽라셰 1er Cru 르 콘시 뒤 샹",위베르 라미 Hubert Lamy,wine,,750,프랑스,,화이트 · 샤샤뉴-몽라셰,wine21,true
"위베르 라미, 생또방",위베르 라미 Hubert Lamy,wine,,750,프랑스,,화이트 · 생-오방,wine21,true
"위베르 라미, 부르고뉴 샤도네이",위베르 라미 Hubert Lamy,wine,,750,프랑스,,화이트 · 부르고뉴,wine21,true
"아그라파,비너스",아그라파 Agrapart,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"아그라파,미네랄",아그라파 Agrapart,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"아그라파, 떼루아",아그라파 Agrapart,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"아그라파, 7 크뤼",아그라파 Agrapart,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"메종 샹피, 꼬똥 샤를마뉴 그랑크뤼",메종 샹피 Maison Champy,wine,,750,프랑스,,화이트 · 알록스-꼬르통 · 95.9점,wine21,true
"메종 샹피, 꼬똥 로녜 그랑 크뤼",메종 샹피 Maison Champy,wine,,750,프랑스,,레드 · 꼬뜨 드 본 · 96점,wine21,true
"메종 샹피, 뫼르소",메종 샹피 Maison Champy,wine,,750,프랑스,,화이트 · 부르고뉴,wine21,true
"메종 샹피, 본 '비에이 비뉴'",메종 샹피 Maison Champy,wine,,750,프랑스,,레드 · 본 · 93.8점,wine21,true
"메종 샹피, 페르낭 베르즐레스 끌로 드 불리",메종 샹피 Maison Champy,wine,,750,프랑스,,레드 · 뻬르낭-베르즐레스 · 93.5점,wine21,true
"샤호동, 본 로마네 '레 수쇼'",샤호동 Charodon,wine,,750,프랑스,,레드 · 본-로마네,wine21,true
"샤호동, 본 1er Cru '레 슈아쇼'",샤호동 Charodon,wine,,750,프랑스,,레드 · 본,wine21,true
"샤호동, 생 또방 '레 프리온느'",샤호동 Charodon,wine,,750,프랑스,,화이트 · 생-오방,wine21,true
"샤호동, 뫼르소 '레 슈발리에르'",샤호동 Charodon,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
"샤호동, 뫼르소",샤호동 Charodon,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
"샤호동, 퓔리니 몽라셰",샤호동 Charodon,wine,,750,프랑스,,화이트 · 쀨리니-몽라셰,wine21,true
"샤호동, 부르고뉴 블랑",샤호동 Charodon,wine,,750,프랑스,,화이트 · 부르고뉴,wine21,true
"샤호동, 부르고뉴 후즈",샤호동 Charodon,wine,,750,프랑스,,레드 · 부르고뉴,wine21,true
"씨 튀 세, 뽀마르",씨 튀 세 Si Tu Sais,wine,,750,프랑스,,레드 · 뽀마르,wine21,true
"씨 튀 세, 뻬르냥 베젤레스 1er Cru 레 벨 필 블랑",씨 튀 세 Si Tu Sais,wine,,750,프랑스,,화이트 · 뻬르낭-베르즐레스,wine21,true
"씨 튀 세, 뻬르냥 베젤레스 1er Cru 엉 까라듀 블랑",씨 튀 세 Si Tu Sais,wine,,750,프랑스,,화이트 · 뻬르낭-베르즐레스,wine21,true
"클레어 노당, 오뜨 꼬뜨 드 뉘 후즈 묘소티스 아르벤시스",클레어 노당 Claire Naudin,wine,,750,프랑스,,레드 · 부르고뉴 오뜨 꼬뜨 드 뉘,wine21,true
"클레어 노당, 오뜨 꼬뜨 드 본 후즈 오르키스 마스큘라",클레어 노당 Claire Naudin,wine,,750,프랑스,,레드 · 부르고뉴 오뜨 꼬뜨 드 본,wine21,true
"씨 튀 세, 부르고뉴 블랑",씨 튀 세 Si Tu Sais,wine,,750,프랑스,,화이트 · 부르고뉴,wine21,true
"씨 튀 세, 부르고뉴 알리고테",씨 튀 세 Si Tu Sais,wine,,750,프랑스,,화이트 · 부르고뉴,wine21,true
"도멘 당리, 샤블리 프리미에 크뤼 '푸흐숌므' 에리따쥬",도멘 당리 Domaine d'Henri,wine,,750,프랑스,,화이트 · 샤블리 프리미에 크뤼,wine21,true
"도멘 당리, 샤블리 프리미에 크뤼 '푸흐숌므'",도멘 당리 Domaine d'Henri,wine,,750,프랑스,,화이트 · 샤블리 프리미에 크뤼,wine21,true
"도멘 당리, 샤블리 프리미에 크뤼 '볼로헝'",도멘 당리 Domaine d'Henri,wine,,750,프랑스,,화이트 · 샤블리 프리미에 크뤼,wine21,true
"도멘 당리, 샤블리 프리미에 크뤼 '옴므 모흐' 비예이 빈뉴",도멘 당리 Domaine d'Henri,wine,,750,프랑스,,화이트 · 샤블리 프리미에 크뤼,wine21,true
"도멘 당리, 샤블리 프리미에 크뤼 '트호엠므'",도멘 당리 Domaine d'Henri,wine,,750,프랑스,,화이트 · 샤블리 프리미에 크뤼,wine21,true
"도멘 당리, 샤블리 '쌩 삐에흐'",도멘 당리 Domaine d'Henri,wine,,750,프랑스,,화이트 · 샤블리,wine21,true
"도멘 당리, 샤블리",도멘 당리 Domaine d'Henri,wine,,750,프랑스,,화이트 · 샤블리,wine21,true
"도멘 당리, 쁘띠 샤블리",도멘 당리 Domaine d'Henri,wine,,750,프랑스,,화이트 · 쁘띠 샤블리,wine21,true
"도멘 당리, 821 블랑 드 블랑 브뤼",도멘 당리 Domaine d'Henri,wine,,750,프랑스,,스파클링 · 부르고뉴,wine21,true
"패트릭 피우즈, 샤블리 블랑쇼 그랑크뤼",패트릭 피우즈 Patrick Piuze,wine,,750,프랑스,,화이트 · 샤블리 그랑 크뤼,wine21,true
"패트릭 피우즈, 샤블리 1er Cru 롱시에르",패트릭 피우즈 Patrick Piuze,wine,,750,프랑스,,화이트 · 샤블리 프리미에 크뤼,wine21,true
